"ObservationDate","Province/State","Country/Region","Confirmed","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","Doses_admin","People_partially_vaccinated","People_fully_vaccinated","Prediction (Confirmed)"
"2021-05-01","Quindio","Colombia",39516,-39.25,16.666666666666668,-37.22222222222222,-18,-21.428571428571427,10.333333333333334,5112694,3412223,1700471,39350.08565869615
"2021-05-01","Quintana Roo","Mexico",23330,-12,20,-25,-19,-14,3,18326726,12572997,7650150,32739.169557234654
"2021-05-01","Rajasthan","India",615653,-57.26470588235294,-27.90909090909091,-38.26470588235294,-48.1764705882353,-54.26470588235294,27.58823529411765,153626325,126328970,27297355,217252.37920213948
"2021-05-01","Risaralda","Colombia",57174,-70.5,-26.75,-51.375,-65,-56.8,27.5,5112694,3412223,1700471,59918.014791880116
"2021-05-01","Saarland","Germany",37671,-75,-90,112,-48,-46,12,29997085,23393709,6614360,11772.568735872039
"2021-05-01","Saga","Japan",1643,-8,1,-10,-14,-13,6,3489719,2493961,995758,21008.171973637374
"2021-05-01","Saitama","Japan",38085,-11,1,3,-29,-18,7,3489719,2493961,995758,50563.856953376984
"2021-05-01","San Martin","Peru",40341,-11,11,-18.25,-34,-16.571428571428573,10.666666666666666,1811212,1155370,655842,61228.098073327645
"2021-05-01","Santander","Colombia",105267,-69.66666666666667,-50,-47,-57.875,-36.5,24.714285714285715,5112694,3412223,1700471,110200.0840974441
"2021-05-01","Saskatchewan","Canada",41360,-3.4444444444444446,13,95.66666666666667,-34,-6.4375,4.25,13652375,12534545,1117830,11428.795648938483
"2021-05-01","Schleswig-Holstein","Germany",59045,-64,-87,173,-17,-35,10,29997085,23393709,6614360,16870.686666430283
"2021-05-01","Quebec","Canada",350874,-5.764705882352941,6.298245614035087,84.26315789473684,-20.263157894736842,-8.15625,7.103448275862069,13652375,12534545,1117830,234318.59686675694
"2021-05-01","Shiga","Japan",3787,-11,2,-4,-35,-22,7,3489719,2493961,995758,22124.62491122373
"2021-05-01","Shizuoka","Japan",6499,-14,-2,-22,-23,-16,6,3489719,2493961,995758,27335.653491571244
"2021-05-01","Sikkim","India",8211,-52.25,-55,-47,-54,-40.8,24,153626325,126328970,27297355,15076.408513750755
"2021-05-01","Sinaloa","Mexico",37861,-13,15,-8,-20,-21,3,18326726,12572997,7650150,53815.296248245046
"2021-05-01","Sindh","Pakistan",284738,-8,26,-11,-8,-29,7,2100000,2100000,0,193419.79108143668
"2021-05-01","Sonora","Mexico",73435,-10,17,-21,-3,-19,2,18326726,12572997,7650150,69052.11651974841
"2021-05-01","South Australia","Australia",725,3.08,11.894736842105264,-5.6,-13,-2.8518518518518516,2.272727272727273,2234844,159294,0,17385.74860916821
"2021-05-01","Sucre","Colombia",28189,-42,-4,-27.8,-77,-12.5,11.5,5112694,3412223,1700471,41328.693884957574
"2021-05-01","Tabasco","Mexico",64764,-9,28,-8,1,-3,1,18326726,12572997,7650150,64638.14243029
"2021-05-01","Tacna","Peru",23381,-32.5,-22.5,-37,-49,-29.5,12,1811212,1155370,655842,20300.529657289568
"2021-05-01","Tamaulipas","Mexico",56733,-7,22,-21,-12,-10,1,18326726,12572997,7650150,59482.11048660787
"2021-05-01","Tamil Nadu","India",1186344,-29.848484848484848,38,-19.151515151515152,-21.333333333333332,-31.21212121212121,19.303030303030305,153626325,126328970,27297355,691364.1496434988
"2021-05-01","Shimane","Japan",362,-7,3,10,-2,-15,5,3489719,2493961,995758,15991.32501751387
"2021-05-01","La Rioja","Spain",29605,-50,-54,-2,-44,-35,10,16364595,11763360,4689766,13136.90659300843
"2021-05-01","Zeeland","Netherlands",25977,-0.25,38.857142857142854,195.5,-3.25,-5.166666666666667,4.25,5265860,3880412,943197,15681.323363521331
"2021-05-01","La Guajira","Colombia",29396,-78,-64.5,-48.125,-48.5,-32.2,22,5112694,3412223,1700471,34322.123086464235
"2021-05-01","Balochistan","Pakistan",22528,18,40,-20,9,-10,3,2100000,2100000,0,28823.892564366088
"2021-05-01","Basilicata","Italy",24155,-51.666666666666664,-28.666666666666668,10,-33.333333333333336,-49.333333333333336,13,20474735,14403264,6150974,2534.130648494891
"2021-05-01","Berlin","Germany",168969,-72,-85,50,-41,-33,10,29997085,23393709,6614360,64118.46047572999
"2021-05-01","Bihar","India",484106,-33.891891891891895,8.88888888888889,-2.8378378378378377,-21.63157894736842,-37.71052631578947,20.763157894736842,153626325,126328970,27297355,230839.4912854974
"2021-05-01","Bolivar","Colombia",81104,-53.25,-11.666666666666666,-36.714285714285715,-54,-33.333333333333336,16.25,5112694,3412223,1700471,130649.32290798478
"2021-05-01","Boyaca","Colombia",53858,-74,-41.8,-69.53846153846153,-48,-44.09090909090909,29.75,5112694,3412223,1700471,54377.21266982598
"2021-05-01","Brandenburg","Germany",102685,-66,-87,137,-26,-25,8,29997085,23393709,6614360,33511.11956937395
"2021-05-01","Bremen","Germany",25388,-81,-88,47,-51,-39,12,29997085,23393709,6614360,4744.649563546866
"2021-05-01","British Columbia","Canada",129482,-10.666666666666666,16.35,68.14285714285714,-39.45454545454545,-16.46153846153846,4,13652375,12534545,1117830,37288.61066054279
"2021-05-01","Brussels","Belgium",122792,-62,-32,73,-30,-33,10,3948539,3101859,850046,112731.17247044446
"2021-05-01","Cajamarca","Peru",51581,-23,14.5,-14.5,-40.666666666666664,-8.666666666666666,14.333333333333334,1811212,1155370,655842,47238.00200608691
"2021-05-01","Calabria","Italy",60411,-47.5,-28.5,32.666666666666664,-25.4,-50.833333333333336,11,20474735,14403264,6150974,13317.684686982824
"2021-05-01","Caldas","Colombia",61802,-74.66666666666667,-44.333333333333336,-47,-53,-30.25,23,5112694,3412223,1700471,50597.59770189008
"2021-05-01","Campania","Italy",393742,-38.833333333333336,-4.666666666666667,-18.666666666666668,-43.833333333333336,-45.333333333333336,10.333333333333334,20474735,14403264,6150974,149710.49868834214
"2021-05-01","Campeche","Mexico",9541,-16,21,-20,2,-5,3,18326726,12572997,7650150,4461.382527624839
"2021-05-01","Cantabria","Spain",28763,-47,-61,5,-33,-35,10,16364595,11763360,4689766,9774.416799130488
"2021-05-01","Casanare","Colombia",15321,-52.333333333333336,-37,-32.857142857142854,-43,-14.333333333333334,25.5,5112694,3412223,1700471,18355.433662885833
"2021-05-01","Catalonia","Spain",585069,-50,-42.4,0.8,-29.4,-38.8,11,16364595,11763360,4689766,361635.1895796641
"2021-05-01","Cauca","Colombia",30552,-34,20,-30.75,-37,-21.4,15.333333333333334,5112694,3412223,1700471,35931.039028219864
"2021-05-01","Cesar","Colombia",53749,-53,-29.666666666666668,-34.285714285714285,-67.5,-21.375,17.333333333333332,5112694,3412223,1700471,79844.23717846183
"2021-05-01","Chandigarh","India",43446,-84,-71,-75,-60,-60,25,153626325,126328970,27297355,28023.754639744027
"2021-05-01","Chhattisgarh","India",744602,-70.2,-50.36842105263158,-47.36,-65.61538461538461,-55,34.625,153626325,126328970,27297355,237502.4953097721
"2021-05-01","Chiapas","Mexico",10949,-6,19,-28,-22,-3,4,18326726,12572997,7650150,16452.634922346402
"2021-05-01","Baja California Sur","Mexico",30342,-9,17,-10,3,-17,0,18326726,12572997,7650150,26309.75372501653
"2021-05-01","Baja California","Mexico",47731,-11,25,-12,2,-15,3,18326726,12572997,7650150,53467.09275129879
"2021-05-01","Azad Jammu and Kashmir","Pakistan",17297,-32,0,-12,-29,-48,9,2100000,2100000,0,20219.50975658766
"2021-05-01","Ayacucho","Peru",26267,-15.5,28.5,-12.2,-40,-14.666666666666666,12.5,1811212,1155370,655842,21722.65098692096
"2021-05-01","Abruzzo","Italy",71444,-39.8,-39.4,64.4,-23.6,-54.4,9.8,20474735,14403264,6150974,19541.685686077748
"2021-05-01","Aguascalientes","Mexico",26060,-14,21,-9,-29,-23,2,18326726,12572997,7650150,23448.11601958459
"2021-05-01","Aichi","Japan",33879,-18,-2,-13,-32,-19,7,3489719,2493961,995758,57957.62554976827
"2021-05-01","Akita","Japan",480,-3,10,104,-1,-14,3,3489719,2493961,995758,16058.89907783262
"2021-05-01","Alberta","Canada",193167,-16.1875,11.833333333333334,40.8,-40.57142857142857,-14.526315789473685,3.8333333333333335,13652375,12534545,1117830,75684.67215974421
"2021-05-01","Ancash","Peru",62806,-32,-10.333333333333334,-21.444444444444443,-47.25,-20.125,13.666666666666666,1811212,1155370,655842,72255.94263432159
"2021-05-01","Andalusia","Spain",551106,-36,-52.77777777777778,15.222222222222221,-15.222222222222221,-28.333333333333332,4.222222222222222,16364595,11763360,4689766,244636.2457422245
"2021-05-01","Andhra Pradesh","India",1121102,-40.142857142857146,19.428571428571427,-30.285714285714285,-30.071428571428573,-32.357142857142854,20.642857142857142,153626325,126328970,27297355,704878.6489446216
"2021-05-01","Antioquia","Colombia",472591,-69.38095238095238,-41.266666666666666,-58.35849056603774,-60.42857142857143,-43.333333333333336,24.5,5112694,3412223,1700471,260277.66505444932
"2021-05-01","Chiba","Japan",33248,-15,3,0,-31,-15,7,3489719,2493961,995758,38946.19067654385
"2021-05-01","Antofagasta","Chile",48908,-70.33333333333333,-69.66666666666667,-62.5,-50.5,-36,20,14883034,8141402,6741632,45960.7187530087
"2021-05-01","Apurimac","Peru",19326,0,-6.5,-19,-49,-13,17,1811212,1155370,655842,6778.176312959478
"2021-05-01","Aragon","Spain",118361,-42.5,-51.25,12.5,-37.5,-29.5,7.25,16364595,11763360,4689766,53463.08746719532
"2021-05-01","Arauca","Colombia",6515,21.5,52,-11.5,17,6.4,5.5,5112694,3412223,1700471,13359.650085438212
"2021-05-01","Araucania","Chile",71375,-75.66666666666667,-65.66666666666667,-70.33333333333333,-69,-50,30,14883034,8141402,6741632,34534.78993597732
"2021-05-01","Arequipa","Peru",72438,-41.5,-14.2,-34.42857142857143,-48.2,-20.166666666666668,14,1811212,1155370,655842,108434.05381920032
"2021-05-01","Arica y Parinacota","Chile",20227,-75.5,-54.5,-77,-59,-46.5,22,14883034,8141402,6741632,31797.484106001637
"2021-05-01","Arunachal Pradesh","India",18636,-36.75,35.666666666666664,3.3333333333333335,-16,-34.333333333333336,12.5,153626325,126328970,27297355,34629.13742180078
"2021-05-01","Assam","India",256576,-31,-1.1111111111111112,-14.5,-34.535714285714285,-29.892857142857142,19.714285714285715,153626325,126328970,27297355,196465.32653163254
"2021-05-01","Asturias","Spain",50733,-50,-66,2,-32,-37,10,16364595,11763360,4689766,16450.626096410368
"2021-05-01","Atacama","Chile",18214,-67.75,-75,-63.25,-56.75,-36.75,25.666666666666668,14883034,8141402,6741632,23607.558879468772
"2021-05-01","Atlantico","Colombia",238552,-78.75,-61.333333333333336,-63.75,-64.75,-50.18181818181818,24,5112694,3412223,1700471,222791.9769653195
"2021-05-01","Australian Capital Territory","Australia",124,11,7,34,-4,3,0,2234844,159294,0,12629.835317744917
"2021-05-01","Aomori","Japan",1598,-3,5,59,6,-14,2,3489719,2493961,995758,16881.660867740666
"2021-05-01","Chihuahua","Mexico",52625,-52,-16,-32,-31,-24,9,18326726,12572997,7650150,29060.266199716716
"2021-05-01","La Libertad","Peru",66195,-30,-3.6666666666666665,-21.625,-54.666666666666664,-23,16.5,1811212,1155370,655842,99623.63365311439
"2021-05-01","Coahuila","Mexico",68044,-4,25,-15,-4,-15,2,18326726,12572997,7650150,62137.284003555906
"2021-05-01","Hidalgo","Mexico",38331,-5,32,-21,-23,2,3,18326726,12572997,7650150,31013.132866749358
"2021-05-01","Himachal Pradesh","India",102038,-63.54545454545455,-44.666666666666664,-31.75,-39.25,-47.25,23.454545454545453,153626325,126328970,27297355,25506.4874584264
"2021-05-01","Hiroshima","Japan",6082,-17,2,-14,-27,-18,6,3489719,2493961,995758,29271.609595458573
"2021-05-01","Hokkaido","Japan",24343,-11,7,21,-12,-16,4,3489719,2493961,995758,37064.281660103894
"2021-05-01","Huanuco","Peru",29969,-14.666666666666666,-8.5,-27.333333333333332,-46,-21.333333333333332,10.333333333333334,1811212,1155370,655842,25760.0643526823
"2021-05-01","Hyogo","Japan",32143,-29,0,-22,-41,-23,10,3489719,2493961,995758,31886.2539537411
"2021-05-01","Ibaraki","Japan",8216,-10,4,8,-24,-13,6,3489719,2493961,995758,25993.65640094513
"2021-05-01","Ica","Peru",48732,-39,4.5,-39.166666666666664,-50,-30.6,14.4,1811212,1155370,655842,87262.76421282718
"2021-05-01","Iwate","Japan",948,-8,6,41,2,-12,4,3489719,2493961,995758,19944.52080641677
"2021-05-01","Jalisco","Mexico",85514,-13,20,-15,11,-23,3,18326726,12572997,7650150,78745.8378614249
"2021-05-01","Jammu and Kashmir","India",179915,45,160,175,147,41,24,153626325,126328970,27297355,118818.69521652226
"2021-05-01","Jharkhand","India",239734,-49.708333333333336,6.85,-26.695652173913043,-33.92,-48.24,25.44,153626325,126328970,27297355,109688.26632196749
"2021-05-01","Junin","Peru",61893,-28.333333333333332,-11.5,-16.77777777777778,-36.57142857142857,-16.88888888888889,14.666666666666666,1811212,1155370,655842,65419.33048627071
"2021-05-01","Kagawa","Japan",1282,-17,0,-10,-22,-16,7,3489719,2493961,995758,19700.928017908664
"2021-05-01","Kagoshima","Japan",2183,-8,7,-8,-13,-8,5,3489719,2493961,995758,21237.64422542408
"2021-05-01","Kanagawa","Japan",53868,-17,2,-4,-27,-19,8,3489719,2493961,995758,37073.74013455015
"2021-05-01","Karnataka","India",1564132,-67.70967741935483,-18.741935483870968,-42.87096774193548,-55.16129032258065,-57.96774193548387,32.03225806451613,153626325,126328970,27297355,638282.8627667975
"2021-05-01","Kerala","India",1606819,-76.53333333333333,-38.53333333333333,-49.125,-64.5,-57.875,36.93333333333333,153626325,126328970,27297355,422467.37344773323
"2021-05-01","Khyber Pakhtunkhwa","Pakistan",119277,-22,6,-22,-28,-32,11,2100000,2100000,0,140440.387674351
"2021-05-01","Kochi","Japan",1053,-14,2,-8,-7,-11,6,3489719,2493961,995758,18161.24803011867
"2021-05-01","Kumamoto","Japan",4213,-17,3,-16,-14,-14,7,3489719,2493961,995758,24443.52300479801
"2021-05-01","Kyoto","Japan",12676,-33,-2,-34,-49,-22,10,3489719,2493961,995758,34216.570425495134
"2021-05-01","Choco","Colombia",8273,-69.5,-66,-37.5,-67.5,-33.333333333333336,19.5,5112694,3412223,1700471,24733.747619185277
"2021-05-01","Hessen","Germany",264976,-69,-87,110,-46,-39,11,29997085,23393709,6614360,125700.22277197156
"2021-05-01","Haryana","India",501566,-47.63636363636363,-14.363636363636363,-44.68181818181818,-46.04545454545455,-44.31818181818182,22.318181818181817,153626325,126328970,27297355,234668.28353155186
"2021-05-01","Ishikawa","Japan",2524,-16,4,-18,-28,-15,6,3489719,2493961,995758,23392.161066707948
"2021-05-01","Gunma","Japan",6096,-11,2,14,-12,-16,6,3489719,2493961,995758,26062.799188177694
"2021-05-01","Hamburg","Germany",72189,-77,-86,54,-52,-38,12,29997085,23393709,6614360,20981.129485723224
"2021-05-01","Coquimbo","Chile",32215,-81,-78.5,-76.75,-70,-49.5,28.25,14883034,8141402,6741632,36030.495053023245
"2021-05-01","Cordoba","Colombia",52646,-61.25,-32,-32.25,-58,-19.875,19.333333333333332,5112694,3412223,1700471,80849.23667986576
"2021-05-01","Cundinamarca","Colombia",128191,-27.238095238095237,22.5625,-22.55263157894737,-39.888888888888886,-18.06451612903226,19.5,5112694,3412223,1700471,120786.25286698634
"2021-05-01","Cusco","Peru",54315,-29.5,-20.5,-16.142857142857142,-37.833333333333336,-14,12.333333333333334,1811212,1155370,655842,48524.222518436814
"2021-05-01","Delhi","India",1174552,-75.66666666666667,-44.75,-70.41666666666667,-67.58333333333333,-70,26.25,153626325,126328970,27297355,447422.47375445237
"2021-05-01","Drenthe","Netherlands",30798,-11.4,5.111111111111111,99,-11,1.5,4,5265860,3880412,943197,11572.668705421484
"2021-05-01","Durango","Mexico",33583,-12,24,-11,16,-14,2,18326726,12572997,7650150,30591.0835835646
"2021-05-01","Emilia-Romagna","Italy",370190,-41.4,-43,41.7,-37.7,-53.4,10.7,20474735,14403264,6150974,181525.80592429504
"2021-05-01","Extremadura","Spain",73966,-38.333333333333336,-54.333333333333336,10.666666666666666,-4.333333333333333,-26.333333333333332,4,16364595,11763360,4689766,28802.517807053347
"2021-05-01","Flevoland","Netherlands",33574,-12,8.833333333333334,59.25,-26,-4.285714285714286,3.8,5265860,3880412,943197,15543.838435378204
"2021-05-01","Friesland","Netherlands",39169,-11.75,10.8,145.5,-6.8,4.785714285714286,3.8,5265860,3880412,943197,13786.091008193745
"2021-05-01","Fukui","Japan",884,-17,4,3,-2,-15,7,3489719,2493961,995758,23820.71500152245
"2021-05-01","Ehime","Japan",2357,-28,1,-27,-33,-17,9,3489719,2493961,995758,23694.861767223774
"2021-05-01","Colima","Mexico",11304,-11,18,-13,-15,-20,3,18326726,12572997,7650150,10134.21000616968
"2021-05-01","Fukuoka","Japan",23795,-17,-1,-15,-35,-16,7,3489719,2493961,995758,55303.27739848027
"2021-05-01","Guerrero","Mexico",39712,-9,14,-24,-16,-2,2,18326726,12572997,7650150,45184.65115886013
"2021-05-01","Guanajuato","Mexico",130812,-15,23,-22,-13,-16,3,18326726,12572997,7650150,94144.04449067962
"2021-05-01","Groningen","Netherlands",35411,-12,8.875,44.5,-14.75,1.5,4.5,5265860,3880412,943197,13533.672911276424
"2021-05-01","Goa","India",93355,-77.66666666666667,-55.666666666666664,-77.66666666666667,-65.66666666666667,-67.33333333333333,36.333333333333336,153626325,126328970,27297355,43727.12996938907
"2021-05-01","Gujarat","India",581624,-55.78787878787879,-19.533333333333335,-43.6764705882353,-45.411764705882355,-40.88235294117647,24.87878787878788,153626325,126328970,27297355,189508.1236254363
"2021-05-01","Gifu","Japan",5850,-12,5,-21,-13,-14,7,3489719,2493961,995758,26337.971353906465
"2021-05-01","Gelderland","Netherlands",167201,-10.95,13.658536585365853,99.44444444444444,-15.80952380952381,7.355555555555555,4.363636363636363,5265860,3880412,943197,75489.02539643287
"2021-05-01","Galicia","Spain",122010,-43.4,-62.2,15.2,-28,-36,6.6,16364595,11763360,4689766,55407.3589508598
"2021-05-01","Fukushima","Japan",3408,-10,6,20,-10,-17,5,3489719,2493961,995758,21982.301906045348
"2021-05-02","Nuevo Leon","Mexico",122628,-16,11,-28,-9,8,1,18471669,12625860,7792707,115872.08958618846
"2021-05-02","Nova Scotia","Canada",2708,5.833333333333333,24.6,265,-41,-9.4,2.6666666666666665,13825476,12696698,1128778,5461.028832724733
"2021-05-02","Northern Territory","Australia",166,21,6,81.5,-29.666666666666668,-3,-2.5,2254074,159294,0,16640.564356975094
"2021-05-02","Newfoundland and Labrador","Canada",1099,20.666666666666668,17.5,151.5,10,10,-3,13825476,12696698,1128778,3733.234277975882
"2021-05-02","New South Wales","Australia",5489,2,3.8076923076923075,11.448275862068966,-20.2,-7.393939393939394,1.048780487804878,2254074,159294,0,31924.48917498562
"2021-05-02","New Brunswick","Canada",1939,14.833333333333334,17.833333333333332,194,-41,-5.833333333333333,-0.2,13825476,12696698,1128778,-2660.7225363112107
"2021-05-02","Nayarit","Mexico",11806,-16,14,-14,1,7,0,18471669,12625860,7792707,8567.586993208406
"2021-05-02","Oaxaca","Mexico",46010,-16,6,-30,-10,12,3,18471669,12625860,7792707,43758.57334307806
"2021-05-02","Niigata","Japan",2340,-3,3,-18,-9,-13,4,3489719,2493961,995758,21008.171973637374
"2021-05-02","Odisha","India",462622,-66.96551724137932,-45.69230769230769,-36.935483870967744,-62.766666666666666,-39.32258064516129,31.96551724137931,154211511,126704151,27507360,196463.76273152244
"2021-05-02","Punjab","Pakistan",306929,-9,29,-2,-3,8,4,2100000,2100000,0,159292.08644483442
"2021-05-02","Okayama","Japan",4136,-10,0,-5,-22,-13,4,3489719,2493961,995758,21282.241203648675
